date,away,home,amp,afg,afga,afg_pct,afg3,afg3a,afg3_pct,aft,afta,aft_pct,aord,adrb,atrb,aast,astl,ablk,atov,apf,apts,hmp,hfg,hfga,hfg_pct,hfg3,hfg3a,fhg3_pct,hft,hfta,hft_pct,hord,hdrb,htrb,hast,hstl,hblk,htov,hpf,hpts
2015-11-13,Jazz,Magic,240,34,87,.391,8,25,.320,17,23,.739,12,29,41,24,14,6,17,24,93,240,32,76,.421,10,27,.370,28,31,.903,10,35,45,20,11,11,20,20,102
2015-11-13,Nets,Kings,240,42,89,.472,8,21,.381,17,21,.810,9,35,44,24,7,4,15,24,109,240,40,94,.426,11,27,.407,20,26,.769,15,35,50,25,11,3,14,16,111
2015-11-13,Pelicans,Raptors,240,30,82,.366,7,23,.304,14,20,.700,10,28,38,15,10,4,14,22,81,240,34,77,.442,9,21,.429,23,27,.852,13,35,48,19,8,5,15,19,100
2015-11-14,Nets,Warriors,265,41,98,.418,2,18,.111,15,16,.938,11,39,50,22,12,4,12,13,99,265,43,97,.443,12,34,.353,9,10,.900,11,39,50,31,9,10,14,19,107
2015-11-14,Mavericks,Rockets,240,43,89,.483,8,28,.286,16,21,.762,8,37,45,24,6,7,11,21,110,240,32,84,.381,9,34,.265,25,32,.781,12,31,43,22,9,5,12,23,98
2015-11-14,Pistons,Clippers,240,33,74,.446,7,27,.259,23,35,.657,11,31,42,15,8,2,15,23,96,240,37,79,.468,7,19,.368,20,26,.769,11,31,42,23,6,4,13,23,101
2015-11-14,Cavaliers,Bucks,290,37,91,.407,14,38,.368,17,27,.630,14,40,54,21,6,8,20,24,105,290,43,102,.422,6,16,.375,16,22,.727,15,36,51,20,6,9,12,25,108
2015-11-14,Nuggets,Suns,240,34,98,.347,6,35,.171,7,8,.875,9,33,42,13,8,6,10,20,81,240,37,84,.440,11,24,.458,20,26,.769,10,47,57,19,4,1,20,13,105
2015-11-14,Sixers,Spurs,240,33,82,.402,8,22,.364,9,11,.818,6,35,41,15,7,3,15,21,83,240,33,85,.388,5,16,.313,21,25,.840,12,42,54,23,10,7,13,9,92
2015-11-14,Magic,Wizards,240,38,87,.437,4,18,.222,19,24,.792,6,39,45,19,7,2,12,22,99,240,39,83,.470,12,29,.414,18,26,.692,7,42,49,29,6,6,11,23,108
2015-11-15,Jazz,Hawks,240,39,76,.513,7,21,.333,12,17,.706,10,30,40,21,7,7,17,15,97,240,37,76,.487,8,22,.364,14,17,.824,8,25,33,26,9,5,15,16,96
2015-11-15,Trailblazers,Hornets,240,35,89,.393,5,21,.238,19,21,.905,16,30,46,20,5,3,12,25,94,240,41,83,.494,9,31,.290,15,19,.789,7,30,37,29,6,9,11,16,106
2015-11-15,Pistons,Lakers,240,35,96,.365,7,27,.259,8,15,.533,12,34,46,16,7,2,10,25,85,240,31,75,.413,6,19,.316,29,39,.744,7,39,46,24,5,5,16,19,97
2015-11-15,Grizzlies,Timberwolves,240,40,71,.563,9,17,.529,25,27,.926,4,30,34,21,7,6,15,16,114,240,41,82,.500,5,16,.313,19,21,.905,9,24,33,20,10,2,12,24,106
2015-11-15,Pelicans,Knicks,240,32,71,.451,6,21,.286,17,19,.895,4,32,36,16,5,5,18,22,87,240,38,88,.432,4,18,.222,15,19,.789,10,31,41,18,8,4,9,20,95
2015-11-15,Celtics,Thunder,240,39,82,.476,9,23,.391,13,20,.650,12,35,47,25,12,7,18,26,100,240,28,77,.364,6,25,.240,23,29,.793,10,24,34,18,10,6,18,20,85
2015-11-15,Raptors,Kings,240,38,87,.437,15,31,.484,10,14,.714,7,29,36,18,13,1,15,20,101,240,39,76,.513,10,25,.400,19,24,.792,9,33,42,23,8,5,19,19,107
2015-11-16,Pacers,Bulls,240,35,87,.402,9,21,.429,16,24,.667,11,39,50,19,4,5,12,21,95,240,35,86,.407,6,15,.400,20,32,.625,10,38,48,26,9,9,8,20,96
2015-11-16,Celtics,Rockets,240,44,93,.473,11,36,.306,12,17,.706,16,33,49,27,16,3,19,22,111,240,36,85,.424,11,32,.344,12,23,.522,14,32,46,23,10,6,22,20,95
2015-11-16,Thunder,Grizzlies,240,41,81,.506,10,24,.417,22,31,.710,12,32,44,22,7,6,19,28,114,240,37,84,.440,12,17,.706,36,39,.923,12,22,34,23,11,4,10,22,122
2015-11-16,Mavericks,Sixers,240,30,76,.395,7,24,.292,25,30,.833,6,33,39,16,12,2,19,23,92,240,34,76,.447,5,22,.227,13,20,.650,8,38,46,16,9,4,27,29,86
2015-11-16,Lakers,Suns,240,37,77,.481,9,20,.450,18,20,.900,7,30,37,12,5,2,16,23,101,240,45,93,.484,11,30,.367,19,25,.760,18,32,50,23,13,6,10,16,120
2015-11-16,Trailblazers,Spurs,240,31,75,.413,7,19,.368,11,13,.846,4,35,39,15,4,3,12,18,80,240,38,89,.427,7,23,.304,10,13,.769,12,35,47,29,9,10,6,13,93
2015-11-17,Hawks,Nets,240,33,76,.434,12,29,.414,10,14,.714,8,36,44,22,7,7,20,17,88,240,37,84,.440,9,20,.450,7,13,.538,9,35,44,22,14,3,11,14,90
2015-11-17,Cavaliers,Pistons,240,38,80,.475,11,33,.333,12,20,.600,3,37,40,21,8,2,14,25,99,240,36,84,.429,7,21,.333,25,31,.806,11,37,48,20,11,1,13,15,104
2015-11-17,Raptors,Warriors,240,37,79,.468,6,18,.333,30,39,.769,12,28,40,18,11,2,18,25,110,240,43,80,.538,11,29,.379,18,27,.667,9,25,34,31,10,6,20,29,115
2015-11-17,Timberwolves,Heat,240,36,97,.371,4,21,.190,27,35,.771,15,39,54,14,12,5,8,26,103,240,36,79,.456,5,24,.208,14,30,.467,10,41,51,20,3,12,22,26,91
2015-11-17,Nuggets,Pelicans,240,45,85,.529,15,30,.500,10,13,.769,11,32,43,27,5,6,13,15,115,240,41,83,.494,7,23,.304,9,11,.818,8,25,33,25,4,8,9,17,98
2015-11-17,Hornets,Knicks,240,36,82,.439,5,20,.250,17,25,.680,8,34,42,13,7,7,7,16,94,240,36,89,.404,10,20,.500,20,21,.952,10,35,45,22,4,6,10,20,102
2015-11-17,Bucks,Wizards,240,31,72,.431,10,21,.476,14,24,.583,6,28,34,22,5,3,19,27,86,240,37,70,.529,12,22,.545,29,41,.707,6,36,42,25,8,3,12,19,115
2015-11-18,Kings,Hawks,240,38,86,.442,5,16,.313,16,18,.889,13,39,52,26,7,1,20,22,97,240,38,89,.427,9,30,.300,18,24,.750,12,33,45,23,9,6,11,15,103
2015-11-18,Mavericks,Celtics,240,37,72,.514,7,20,.350,25,35,.714,7,32,39,22,7,7,17,22,106,240,38,92,.413,8,26,.308,18,24,.750,14,29,43,22,12,1,14,28,102
2015-11-18,Nets,Hornets,240,44,91,.484,5,15,.333,18,22,.818,5,32,37,25,5,4,9,23,111,240,39,80,.488,11,25,.440,27,36,.750,9,40,49,27,5,8,15,16,116
2015-11-18,Trailblazers,Rockets,265,35,88,.398,9,30,.300,24,29,.828,10,38,48,18,11,7,19,27,103,265,32,92,.348,14,44,.318,30,35,.857,13,38,51,22,11,6,17,20,108
2015-11-18,Pelicans,Thunder,240,43,95,.453,8,32,.250,9,9,1.000,10,30,40,21,8,4,11,25,103,240,38,85,.447,7,17,.412,27,40,.675,16,34,50,19,6,4,14,16,110
2015-11-18,Timberwolves,Magic,265,36,85,.424,4,18,.222,25,30,.833,11,46,57,21,4,13,14,23,101,265,41,110,.373,9,21,.429,13,21,.619,20,34,54,20,10,4,9,21,104
2015-11-18,Pacers,Sixers,240,42,92,.457,12,27,.444,16,20,.800,16,32,48,28,18,8,18,17,112,240,35,76,.461,5,25,.200,10,16,.625,7,36,43,14,9,8,29,17,85
2015-11-18,Bulls,Suns,240,41,83,.494,9,19,.474,12,14,.857,11,36,47,24,7,2,19,17,103,240,37,91,.407,8,27,.296,15,21,.714,14,29,43,16,12,4,12,14,97
2015-11-18,Nuggets,Spurs,240,38,98,.388,5,15,.333,17,18,.944,17,33,50,25,7,5,6,17,98,240,42,86,.488,9,18,.500,16,20,.800,10,40,50,33,5,13,10,13,109
2015-11-18,Raptors,Jazz,240,34,80,.425,5,20,.250,16,18,.889,9,28,37,14,10,4,14,17,89,240,35,72,.486,7,22,.318,16,22,.727,7,34,41,15,9,5,17,20,93
2015-11-19,Bucks,Cavaliers,240,38,73,.521,3,8,.375,21,26,.808,6,16,22,22,8,2,11,29,100,240,40,71,.563,11,24,.458,24,30,.800,13,30,43,29,3,2,17,24,115
2015-11-19,Warriors,Clippers,240,38,73,.521,17,30,.567,31,36,.861,8,36,44,31,4,4,19,20,124,240,44,88,.500,13,29,.448,16,24,.667,9,26,35,21,11,2,10,25,117
2015-11-19,Kings,Heat,240,43,84,.512,12,23,.522,11,20,.550,9,33,42,25,3,3,18,27,109,240,42,89,.472,7,24,.292,25,33,.758,12,29,41,25,11,7,7,15,116
2015-11-20,Nets,Celtics,240,35,89,.393,8,19,.421,17,24,.708,14,30,44,17,10,0,19,13,95,240,51,87,.586,10,29,.345,8,10,.800,7,34,41,39,10,4,16,19,120
2015-11-20,Sixers,Hornets,240,32,79,.405,8,26,.308,16,22,.727,9,33,42,21,5,6,17,18,88,240,40,81,.494,12,25,.480,21,22,.955,5,36,41,25,7,10,11,21,113
2015-11-20,Jazz,Mavericks,240,35,80,.438,6,20,.300,17,21,.810,18,30,48,14,4,2,17,24,93,240,39,83,.470,8,28,.286,16,17,.941,8,26,34,24,10,5,8,19,102
2015-11-20,Suns,Nuggets,240,40,79,.506,15,27,.556,19,25,.760,10,32,42,22,7,7,19,26,114,240,41,90,.456,5,24,.208,20,26,.769,14,24,38,24,8,4,11,22,107
2015-11-20,Bulls,Warriors,240,35,88,.398,7,22,.318,17,23,.739,15,28,43,22,11,2,12,19,94,240,39,79,.494,10,29,.345,18,24,.750,11,38,49,20,7,6,15,15,106
2015-11-20,Raptors,Lakers,240,34,78,.436,15,33,.455,19,24,.792,12,29,41,21,7,3,12,15,102,240,35,77,.455,8,25,.320,13,17,.765,9,32,41,21,8,4,15,18,91
2015-11-20,Rockets,Grizzlies,240,28,74,.378,6,29,.207,22,37,.595,9,40,49,15,11,9,23,23,84,240,36,85,.424,8,24,.333,16,19,.842,8,39,47,26,16,4,11,30,96
2015-11-20,Pistons,Timberwolves,240,40,87,.460,6,28,.214,10,13,.769,8,37,45,13,11,5,14,23,96,240,33,77,.429,3,13,.231,17,25,.680,6,34,40,17,7,4,17,19,86
2015-11-20,Spurs,Pelicans,240,34,84,.405,9,17,.529,13,16,.813,5,38,43,22,5,8,8,17,90,240,40,88,.455,8,22,.364,16,17,.941,7,46,53,26,3,3,9,17,104
2015-11-20,Knicks,Thunder,240,33,72,.458,12,20,.600,15,23,.652,6,30,36,23,10,5,20,20,93,240,35,92,.380,3,29,.103,17,23,.739,21,28,49,12,9,4,14,19,90
2015-11-20,Clippers,Trailblazers,240,38,86,.442,7,24,.292,8,16,.500,10,32,42,24,6,5,13,24,91,240,38,90,.422,8,25,.320,18,24,.750,17,38,55,16,8,3,14,17,102
2015-11-21,Hawks,Cavaliers,240,32,86,.372,11,28,.393,22,25,.880,12,26,38,22,10,4,12,20,97,240,41,85,.482,11,29,.379,16,19,.842,11,40,51,27,4,8,14,22,109
2015-11-21,Wizards,Pistons,240,38,78,.487,7,19,.368,14,20,.700,9,33,42,22,10,0,11,19,97,240,36,79,.456,8,26,.308,15,21,.714,8,30,38,20,3,2,13,17,95
2015-11-21,Knicks,Rockets,240,34,80,.425,12,25,.480,27,34,.794,19,26,45,20,4,8,11,22,107,240,35,81,.432,12,28,.429,20,28,.714,16,26,42,18,6,4,12,26,102
2015-11-21,Bucks,Pacers,240,34,79,.430,5,17,.294,13,19,.684,13,30,43,19,9,5,23,19,86,240,47,91,.516,15,30,.500,14,23,.609,11,31,42,28,15,5,14,13,123
2015-11-21,Sixers,Heat,240,31,82,.378,10,31,.323,19,24,.792,10,33,43,16,7,8,16,30,91,240,30,69,.435,5,18,.278,31,45,.689,9,36,45,16,7,14,16,19,96
2015-11-21,Kings,Magic,240,31,81,.383,7,20,.350,28,31,.903,10,37,47,23,11,5,14,16,97,240,38,92,.413,9,31,.290,6,8,.750,15,35,50,27,8,7,17,26,91
2015-11-21,Grizzlies,Spurs,240,32,74,.432,1,9,.111,17,17,1.000,7,28,35,19,13,2,16,23,82,240,34,72,.472,7,21,.333,17,22,.773,7,33,40,20,7,6,17,20,92
2015-11-22,Celtics,Nets,240,35,82,.427,14,37,.378,17,21,.810,10,25,35,19,9,2,17,28,101,240,40,79,.506,5,15,.333,26,33,.788,14,35,49,18,11,4,14,20,111
2015-11-22,Warriors,Nuggets,240,47,89,.528,15,29,.517,9,13,.692,11,35,46,35,15,8,21,25,118,240,37,86,.430,4,15,.267,27,35,.771,13,28,41,23,9,3,19,15,105
2015-11-22,Raptors,Clippers,240,29,78,.372,4,17,.235,29,31,.935,14,32,46,15,8,0,14,19,91,240,29,74,.392,7,32,.219,15,20,.750,12,30,42,21,9,9,19,30,80
2015-11-22,Trailblazers,Lakers,240,43,87,.494,8,25,.320,13,17,.765,7,36,43,27,7,8,10,18,107,240,32,88,.364,6,18,.333,23,27,.852,15,36,51,17,2,6,10,12,93
2015-11-22,Suns,Pelicans,240,35,90,.389,17,36,.472,29,33,.879,11,35,46,17,6,4,15,29,116,240,39,85,.459,11,30,.367,33,40,.825,10,39,49,23,11,6,14,26,122
2015-11-22,Mavericks,Thunder,240,44,83,.530,10,19,.526,16,28,.571,9,27,36,26,8,4,17,17,114,240,47,90,.522,9,22,.409,14,18,.778,14,27,41,25,8,6,16,23,117
2015-11-23,Kings,Hornets,265,52,104,.500,8,31,.258,10,16,.625,8,38,46,34,10,8,20,30,122,265,49,98,.500,9,29,.310,20,26,.769,8,40,48,24,10,7,19,19,127
2015-11-23,Magic,Cavaliers,240,40,81,.494,10,22,.455,13,21,.619,9,30,39,25,6,6,10,21,103,240,43,81,.531,18,35,.514,13,22,.591,8,33,41,34,5,3,10,15,117
2015-11-23,Knicks,Heat,240,28,87,.322,4,24,.167,18,21,.857,15,34,49,12,7,4,11,23,78,240,31,81,.383,5,19,.263,28,36,.778,16,40,56,18,8,7,9,19,95
2015-11-23,Pistons,Bucks,240,31,91,.341,6,28,.214,20,24,.833,22,26,48,19,7,3,17,18,88,240,43,83,.518,9,13,.692,14,17,.824,12,33,45,30,12,4,12,23,109
2015-11-23,Sixers,Timberwolves,240,32,78,.410,10,31,.323,21,27,.778,11,30,41,15,10,6,19,26,95,240,36,78,.462,3,12,.250,25,27,.926,8,33,41,20,8,7,17,25,100
2015-11-23,Suns,Spurs,240,34,73,.466,7,19,.368,9,10,.900,9,28,37,23,13,3,28,17,84,240,42,82,.512,9,20,.450,5,10,.500,11,27,38,21,18,3,20,20,98
2015-11-23,Thunder,Jazz,240,42,77,.545,11,27,.407,16,18,.889,6,30,36,22,12,10,16,31,111,240,28,73,.384,5,19,.263,28,40,.700,13,28,41,15,11,3,21,18,89
2015-11-24,Celtics,Hawks,240,34,82,.415,9,21,.429,20,26,.769,10,23,33,23,14,2,16,19,97,240,45,80,.563,12,24,.500,19,22,.864,6,37,43,33,8,7,20,25,121
2015-11-24,Clippers,Nuggets,240,37,79,.468,8,20,.400,29,47,.617,11,32,43,24,10,8,7,25,111,240,31,78,.397,8,25,.320,24,29,.828,8,40,48,16,3,0,16,32,94
2015-11-24,Lakers,Warriors,240,31,83,.373,3,21,.143,12,16,.750,8,37,45,16,8,2,14,15,77,240,45,92,.489,12,35,.343,9,15,.600,12,36,48,32,9,6,8,13,111
2015-11-24,Mavericks,Grizzlies,240,30,77,.390,11,34,.324,25,28,.893,4,44,48,22,4,6,19,25,96,240,37,86,.430,7,21,.333,29,37,.784,5,37,42,20,12,4,9,24,110
2015-11-24,Bulls,Trailblazers,240,33,86,.384,7,18,.389,20,23,.870,6,38,44,19,6,3,10,18,93,240,31,88,.352,6,22,.273,20,27,.741,16,39,55,18,5,9,14,21,88
2015-11-24,Pacers,Wizards,240,44,80,.550,19,26,.731,16,23,.696,7,34,41,25,11,0,20,18,123,240,38,83,.458,13,33,.394,17,24,.708,10,30,40,27,9,1,21,18,106
2015-11-25,Sixers,Celtics,240,31,83,.373,7,27,.259,11,15,.733,7,43,50,12,11,14,18,21,80,240,31,91,.341,9,29,.310,13,18,.722,11,43,54,18,7,6,16,12,84
2015-11-25,Wizards,Hornets,240,31,87,.356,10,32,.313,15,18,.833,11,30,41,15,13,4,14,20,87,240,39,83,.470,8,26,.308,15,15,1.000,9,42,51,22,5,6,19,17,101
2015-11-25,Heat,Pistons,240,32,79,.405,6,20,.300,11,16,.688,10,33,43,21,2,7,13,14,81,240,41,98,.418,16,31,.516,6,7,.857,18,36,54,24,6,7,7,16,104
2015-11-25,Grizzlies,Rockets,240,39,80,.488,3,16,.188,21,23,.913,9,32,41,21,8,3,17,23,102,240,30,71,.423,10,34,.294,23,27,.852,6,31,37,19,14,7,19,22,93
2015-11-25,Jazz,Clippers,240,39,77,.506,6,13,.462,18,25,.720,11,28,39,19,12,4,16,20,102,240,38,75,.507,4,12,.333,11,17,.647,11,24,35,18,11,7,19,22,91
2015-11-25,Kings,Bucks,240,44,77,.571,10,23,.435,31,37,.838,7,35,42,23,9,7,8,19,129,240,42,88,.477,13,31,.419,21,27,.778,10,27,37,30,7,7,11,22,118
2015-11-25,Hawks,Timberwolves,240,31,82,.378,8,31,.258,25,35,.714,15,38,53,14,10,7,14,20,95,240,34,82,.415,9,21,.429,22,29,.759,7,38,45,22,9,4,11,23,99
2015-11-25,Nets,Thunder,240,43,94,.457,3,13,.231,10,12,.833,11,34,45,20,10,3,17,19,99,240,41,78,.526,10,24,.417,18,21,.857,4,38,42,26,11,7,19,11,110
2015-11-25,Knicks,Magic,240,31,83,.373,9,27,.333,20,25,.800,12,35,47,16,2,10,11,23,91,240,34,86,.395,5,16,.313,27,32,.844,15,33,48,20,2,7,7,21,100
2015-11-25,Pelicans,Suns,240,42,81,.519,10,22,.455,26,34,.765,5,37,42,20,4,6,14,23,120,240,44,96,.458,10,26,.385,16,20,.800,11,33,44,25,8,5,10,26,114
2015-11-25,Mavericks,Spurs,240,34,83,.410,6,22,.273,9,12,.750,9,37,46,21,7,1,13,21,83,240,33,81,.407,8,28,.286,14,19,.737,12,40,52,23,6,4,13,12,88
2015-11-25,Cavaliers,Raptors,240,36,82,.439,14,29,.483,13,16,.813,9,33,42,22,4,2,10,20,99,240,40,79,.506,11,25,.440,12,22,.545,6,34,40,14,8,5,9,15,103
2015-11-27,Wizards,Celtics,240,27,84,.321,5,18,.278,19,22,.864,13,33,46,16,7,4,22,19,78,240,42,97,.433,12,33,.364,15,19,.789,19,39,58,28,11,7,15,15,111
2015-11-27,Cavaliers,Hornets,240,34,81,.420,8,25,.320,19,25,.760,12,38,50,17,3,2,16,22,95,240,33,80,.413,5,25,.200,19,25,.760,7,31,38,20,7,7,11,25,90
2015-11-27,Spurs,Nuggets,240,36,75,.480,8,22,.364,11,14,.786,5,37,42,22,11,7,18,17,91,240,31,77,.403,7,20,.350,11,13,.846,8,29,37,17,8,2,18,19,80
2015-11-27,Sixers,Rockets,240,40,83,.482,16,35,.457,18,26,.692,8,25,33,24,18,5,12,24,114,240,38,73,.521,11,20,.550,29,37,.784,10,39,49,21,5,6,22,21,116
2015-11-27,Bulls,Pacers,240,32,92,.348,11,26,.423,17,20,.850,9,38,47,21,7,7,15,23,92,240,37,87,.425,8,28,.286,22,29,.759,8,43,51,18,8,4,13,18,104
2015-11-27,Pelicans,Clippers,240,34,94,.362,5,20,.250,17,23,.739,15,35,50,20,8,1,12,23,90,240,40,83,.482,7,19,.368,24,30,.800,5,44,49,27,6,7,13,20,111
2015-11-27,Hawks,Grizzlies,240,35,75,.467,14,39,.359,32,36,.889,6,34,40,25,4,3,10,21,116,240,35,80,.438,12,30,.400,19,21,.905,5,32,37,20,3,1,13,25,101
2015-11-27,Heat,Knicks,240,33,76,.434,7,17,.412,24,28,.857,8,34,42,16,4,7,12,13,97,240,32,85,.376,3,14,.214,11,15,.733,7,32,39,16,7,5,10,24,78
2015-11-27,Pistons,Thunder,240,31,90,.344,9,29,.310,16,20,.800,13,25,38,17,9,1,8,21,87,240,37,79,.468,7,24,.292,22,26,.846,12,46,58,19,2,9,18,19,103
2015-11-27,Bucks,Magic,240,31,74,.419,8,26,.308,20,22,.909,6,32,38,20,8,2,21,20,90,240,43,82,.524,12,27,.444,16,22,.727,8,33,41,30,9,5,18,18,114
2015-11-27,Warriors,Suns,240,46,81,.568,22,38,.579,21,31,.677,11,42,53,32,7,9,23,26,135,240,45,92,.489,10,26,.385,16,23,.696,7,23,30,21,13,2,14,26,116
2015-11-27,Timberwolves,Kings,240,37,77,.481,9,25,.360,18,19,.947,12,34,46,20,4,3,17,19,101,240,37,86,.430,8,22,.364,9,15,.600,12,24,36,21,4,3,15,16,91
2015-11-28,Nets,Cavaliers,240,33,81,.407,4,17,.235,18,24,.750,8,38,46,21,9,4,16,18,88,240,35,87,.402,9,27,.333,11,17,.647,12,37,49,20,9,11,19,19,90
2015-11-28,Nuggets,Mavericks,240,30,75,.400,8,25,.320,13,17,.765,10,35,45,17,9,5,20,22,81,240,33,77,.429,7,26,.269,19,27,.704,10,32,42,18,13,3,13,14,92
2015-11-28,Kings,Warriors,240,39,100,.390,10,25,.400,13,15,.867,19,29,48,22,9,7,14,24,101,240,39,80,.488,16,30,.533,26,31,.839,13,35,48,32,8,7,14,19,120
2015-11-28,Lakers,Trailblazers,240,36,82,.439,7,23,.304,17,23,.739,6,27,33,20,12,2,9,19,96,240,38,78,.487,12,30,.400,20,26,.769,12,34,46,24,5,2,16,16,108
2015-11-28,Hawks,Spurs,240,37,87,.425,6,26,.231,8,13,.615,12,31,43,28,9,5,18,17,88,240,40,85,.471,9,17,.529,19,20,.950,12,37,49,25,11,9,16,14,108
2015-11-28,Pelicans,Jazz,240,29,69,.420,5,17,.294,24,30,.800,4,31,35,19,8,4,16,19,87,240,38,82,.463,9,18,.500,16,21,.762,12,37,49,18,11,9,15,25,101
2015-11-28,Raptors,Wizards,240,31,72,.431,11,24,.458,11,14,.786,6,42,48,17,8,7,22,21,84,240,27,82,.329,7,23,.304,21,27,.778,10,32,42,20,11,3,14,16,82
2015-11-29,Pistons,Nets,240,34,101,.337,6,24,.250,9,21,.429,19,32,51,19,11,1,14,15,83,240,35,81,.432,4,12,.333,13,16,.813,7,44,51,15,8,11,19,16,87
2015-11-29,Bucks,Hornets,240,33,82,.402,8,28,.286,8,14,.571,13,33,46,25,9,2,14,24,82,240,27,70,.386,15,31,.484,18,22,.818,7,36,43,20,6,6,13,16,87
2015-11-29,Timberwolves,Clippers,240,37,82,.451,8,16,.500,17,21,.810,7,32,39,21,7,3,13,27,99,240,39,75,.520,8,22,.364,21,33,.636,7,32,39,24,3,5,13,21,107
2015-11-29,Pacers,Lakers,240,34,83,.410,9,27,.333,30,37,.811,9,41,50,17,4,5,15,18,107,240,38,99,.384,11,33,.333,16,22,.727,15,39,54,17,6,5,10,27,103
2015-11-29,Sixers,Grizzlies,240,30,77,.390,12,36,.333,12,16,.750,8,33,41,23,18,9,25,29,84,240,34,81,.420,4,13,.308,20,27,.741,15,34,49,19,11,7,26,18,92
2015-11-29,Rockets,Knicks,265,43,95,.453,7,25,.280,23,36,.639,17,22,39,16,16,2,8,19,116,265,45,78,.577,6,18,.333,15,17,.882,5,38,43,22,5,7,21,24,111
2015-11-29,Celtics,Magic,240,36,88,.409,5,27,.185,14,20,.700,9,25,34,28,7,6,11,16,91,240,45,93,.484,9,25,.360,11,16,.688,17,37,54,24,6,7,13,20,110
2015-11-29,Suns,Raptors,240,40,94,.426,11,27,.407,16,20,.800,13,37,50,24,4,9,9,15,107,240,38,86,.442,12,29,.414,14,17,.824,8,35,43,19,6,7,11,17,102
2015-11-30,Thunder,Hawks,240,37,93,.398,7,19,.368,19,22,.864,13,35,48,19,8,8,11,19,100,240,39,90,.433,10,28,.357,18,20,.900,14,37,51,23,9,8,12,15,106
2015-11-30,Spurs,Bulls,240,37,90,.411,2,14,.143,13,18,.722,12,35,47,20,5,4,9,17,89,240,37,86,.430,6,16,.375,12,20,.600,12,39,51,25,4,6,10,21,92
2015-11-30,Rockets,Pistons,240,35,88,.398,11,27,.407,24,28,.857,16,29,45,19,11,7,16,27,105,240,45,85,.529,8,23,.348,18,37,.486,14,32,46,22,8,8,11,19,116
2015-11-30,Trailblazers,Clippers,240,33,87,.379,5,23,.217,16,27,.593,13,41,54,18,6,2,18,38,87,240,33,85,.388,8,19,.421,28,56,.500,18,37,55,26,7,5,10,22,102
2015-11-30,Celtics,Heat,240,38,80,.475,8,20,.400,21,25,.840,12,28,40,23,15,3,15,21,105,240,36,75,.480,5,17,.294,18,24,.750,11,27,38,21,9,6,18,19,95
2015-11-30,Nuggets,Bucks,240,28,75,.373,6,19,.316,12,16,.750,10,33,43,19,6,4,22,20,74,240,35,77,.455,6,18,.333,16,22,.727,8,30,38,25,10,12,13,19,92
2015-11-30,Mavericks,Kings,240,36,84,.429,9,37,.243,17,22,.773,9,31,40,22,8,3,16,30,98,240,36,79,.456,9,31,.290,31,44,.705,9,33,42,22,1,1,11,18,112
2015-11-30,Warriors,Jazz,240,40,82,.488,14,29,.483,12,15,.800,14,31,45,21,2,5,15,19,106,240,40,89,.449,6,19,.316,17,22,.773,10,25,35,18,9,2,8,16,103
2015-12-01,Suns,Nets,240,33,75,.440,10,28,.357,15,22,.682,4,35,39,20,9,3,16,13,91,240,41,84,.488,4,13,.308,8,12,.667,6,36,42,23,10,4,15,19,94
2015-12-01,Wizards,Cavaliers,240,39,83,.470,7,28,.250,12,16,.750,2,37,39,23,7,5,12,23,97,240,28,83,.337,9,30,.300,20,23,.870,10,37,47,15,8,3,18,18,85
2015-12-01,Magic,Timberwolves,240,38,86,.442,5,17,.294,15,20,.750,11,33,44,19,7,5,13,30,96,240,29,77,.377,4,19,.211,31,38,.816,12,34,46,14,7,11,13,20,93
2015-12-01,Grizzlies,Pelicans,240,43,90,.478,2,10,.200,25,26,.962,13,36,49,21,3,4,6,23,113,240,35,81,.432,9,27,.333,25,33,.758,9,28,37,25,3,11,8,21,104
2015-12-01,Lakers,Sixers,240,33,89,.371,8,34,.235,17,24,.708,12,34,46,15,4,2,11,19,91,240,37,79,.468,14,32,.438,15,23,.652,10,37,47,28,6,8,15,18,103
2015-12-01,Mavericks,Trailblazers,265,43,94,.457,9,29,.310,20,24,.833,12,37,49,23,7,5,12,17,115,265,41,100,.410,15,40,.375,15,17,.882,13,37,50,24,6,1,15,23,112
2015-12-02,Raptors,Hawks,240,36,79,.456,6,25,.240,18,24,.750,8,42,50,12,10,5,12,18,96,240,33,90,.367,8,27,.296,12,16,.750,13,30,43,22,8,7,12,20,86
2015-12-02,Nuggets,Bulls,240,36,93,.387,5,15,.333,13,22,.591,13,36,49,26,8,8,7,22,90,240,36,89,.404,6,17,.353,21,27,.778,15,47,62,22,3,10,14,17,99
2015-12-02,Warriors,Hornets,240,46,88,.523,16,34,.471,8,11,.727,11,42,53,31,2,9,18,23,116,240,35,94,.372,9,31,.290,20,30,.667,13,28,41,19,10,7,8,13,99
2015-12-02,Suns,Pistons,265,47,97,.485,14,33,.424,14,15,.933,10,26,36,28,7,3,15,33,122,265,44,87,.506,12,27,.444,27,44,.614,13,37,50,24,10,1,18,20,127
2015-12-02,Pelicans,Rockets,240,36,88,.409,7,25,.280,22,25,.880,16,40,56,20,5,6,23,32,101,240,36,87,.414,8,27,.296,28,39,.718,9,33,42,20,9,7,10,23,108
2015-12-02,Pacers,Clippers,240,32,76,.421,7,20,.350,32,39,.821,9,38,47,16,7,6,14,26,103,240,30,79,.380,6,27,.222,25,39,.641,10,30,40,19,4,2,15,31,91
