,fran_id,pts,opp_fran,opp_pts,game_location,date,A Win,Fran_5_PTS,Opp_5_PTS,fran_elo,opp_elo
30603,Thunder,74,Heat,82,A,2004-03-12,0,88.0,88.2,1427.2820708,1448.78910195
30604,Nuggets,117,Bucks,111,A,2004-03-12,1,106.2,96.8,1455.52897907,1499.73368936
30605,Lakers,86,Timberwolves,96,A,2004-03-12,0,93.0,92.4,1625.00365817,1639.57990575
30606,Bulls,76,Nets,88,A,2004-03-12,0,83.0,82.6,1334.37069954,1605.5125848
30607,Knicks,94,Sixers,99,A,2004-03-12,0,93.2,95.4,1455.27510432,1439.44928801
30608,Jazz,99,Suns,90,A,2004-03-12,1,85.0,92.8,1526.62638358,1409.58482101
30609,Kings,81,Trailblazers,83,A,2004-03-12,0,95.6,76.8,1701.83778846,1512.8665949
30610,Warriors,74,Spurs,99,A,2004-03-12,0,83.2,91.8,1422.80377748,1671.14390127
30611,Lakers,88,Bulls,81,A,2004-03-13,1,92.4,81.2,1615.42295033,1330.90011398
30612,Grizzlies,80,Rockets,88,A,2004-03-13,0,90.0,92.2,1611.55581151,1583.31818817
30613,Warriors,84,Pelicans,102,A,2004-03-13,0,84.4,83.6,1418.94043455,1484.77905536
30614,Thunder,115,Magic,101,A,2004-03-13,1,94.2,101.2,1417.90030345,1373.06161305
30615,Mavericks,113,Suns,90,A,2004-03-13,1,100.6,96.6,1627.97081797,1402.83164716
30616,Celtics,111,Wizards,102,A,2004-03-13,1,98.8,110.0,1434.11667205,1345.25023565
30617,Pacers,104,Cavaliers,107,A,2004-03-14,0,97.2,100.6,1649.89426811,1470.58591761
30618,Jazz,75,Nuggets,102,A,2004-03-14,0,80.8,101.8,1533.37955743,1466.79447174
30619,Sixers,69,Pistons,85,A,2004-03-14,0,86.4,80.0,1449.90447685,1575.48136478
30620,Mavericks,101,Clippers,88,A,2004-03-14,1,100.8,87.2,1632.26757987,1415.27605634
30621,Nets,95,Heat,104,A,2004-03-14,0,86.8,87.6,1608.98317037,1458.1708693
30622,Knicks,103,Bucks,100,A,2004-03-14,1,98.4,97.8,1444.81991548,1488.46819669
30623,Trailblazers,92,Timberwolves,83,A,2004-03-14,1,78.6,88.4,1527.82596056,1649.16061359
30624,Spurs,87,Kings,101,A,2004-03-14,0,89.2,93.8,1675.0072442,1686.87842281
30625,Hawks,84,Raptors,101,A,2004-03-14,0,98.4,91.8,1386.09504538,1367.22660554
30626,Spurs,80,Warriors,97,A,2004-03-15,0,83.8,81.4,1665.34879128,1410.81306066
30627,Suns,99,Rockets,97,A,2004-03-15,1,101.6,89.6,1398.53488526,1594.12914749
30628,Magic,110,Lakers,113,A,2004-03-15,0,104.0,96.8,1364.34505674,1618.67812019
30629,Thunder,118,Hawks,110,A,2004-03-16,1,99.6,102.8,1426.61685976,1375.5525013
30630,Bulls,87,Cavaliers,111,A,2004-03-16,0,81.0,100.4,1327.64494412,1485.33269105
30631,Sixers,79,Grizzlies,82,A,2004-03-16,0,84.6,86.2,1443.36928896,1600.7448522
30632,Pelicans,83,Heat,96,A,2004-03-16,0,82.6,85.0,1492.90642925,1472.25806222
30633,Trailblazers,100,Bucks,99,A,2004-03-16,1,84.6,98.4,1541.18287841,1477.21846604
30634,Kings,77,Nets,94,A,2004-03-16,0,87.8,86.6,1696.53687572,1594.89597745
30635,Wizards,110,Knicks,114,A,2004-03-16,0,112.2,98.6,1337.75366052,1456.06964613
30636,Clippers,110,Suns,98,A,2004-03-16,1,95.0,102.2,1410.81894943,1413.63662952
30637,Nuggets,100,Celtics,104,A,2004-03-17,0,101.2,102.8,1478.68782105,1441.61324718
30638,Hawks,111,Mavericks,110,A,2004-03-17,1,103.4,103.4,1367.01175932,1636.72468678
30639,Magic,85,Warriors,110,A,2004-03-17,0,99.6,80.0,1360.5881102,1427.05967251
30640,Trailblazers,71,Pacers,80,A,2004-03-17,0,84.6,92.2,1549.36235682,1635.14749467
30641,Lakers,106,Clippers,103,A,2004-03-17,1,101.4,99.2,1622.43506673,1420.90004701
30642,Sixers,80,Pelicans,104,A,2004-03-17,0,82.2,83.4,1437.61260675,1482.31282019
30643,Jazz,81,Raptors,85,A,2004-03-17,0,83.0,86.2,1521.48620812,1377.76914962
30644,Kings,108,Wizards,114,A,2004-03-17,0,91.0,110.4,1683.69211089,1331.03326148
30645,Thunder,97,Grizzlies,94,A,2004-03-18,1,101.8,86.6,1435.15760174,1606.50153441
30646,Pistons,89,Nets,71,A,2004-03-18,1,81.2,86.8,1582.01655267,1607.74074228
30647,Timberwolves,86,Spurs,106,A,2004-03-18,0,89.6,83.4,1635.80369574,1649.10217943
30648,Jazz,97,Cavaliers,88,A,2004-03-19,1,85.8,100.4,1507.57052559,1491.08200859
30649,Celtics,104,Mavericks,120,A,2004-03-19,0,106.2,106.2,1452.67630728,1620.21892994
30650,Nuggets,75,Pistons,94,A,2004-03-19,0,92.8,76.8,1467.62476094,1592.75560437
30651,Rockets,84,Warriors,90,A,2004-03-19,0,86.8,81.4,1579.02740323,1435.16947373
30652,Kings,94,Pacers,92,A,2004-03-19,1,89.4,90.4,1666.01375076,1642.72738136
30653,Clippers,100,Lakers,106,A,2004-03-19,0,101.2,98.0,1416.12716947,1627.20794426
30654,Thunder,91,Pelicans,80,A,2004-03-19,1,99.0,84.8,1449.72486977,1491.03329673
30655,Nets,65,Knicks,79,A,2004-03-19,0,80.4,91.8,1597.00169058,1462.79004517
30656,Timberwolves,93,Suns,80,A,2004-03-19,1,87.2,102.8,1626.18627005,1403.55553195
30657,Bulls,96,Raptors,91,A,2004-03-19,1,82.4,90.2,1321.89562658,1391.68483216
30658,Hawks,84,Wizards,94,A,2004-03-19,0,104.2,107.4,1383.51751615,1348.71162161
30659,Jazz,87,Hawks,81,A,2004-03-20,1,87.8,96.8,1517.09630389,1372.51905989
30660,Knicks,81,Bulls,87,A,2004-03-20,0,90.6,85.6,1476.47163861,1333.87773443
30661,Pacers,95,Grizzlies,99,A,2004-03-20,0,92.6,88.0,1633.39661515,1591.93426639
30662,Sixers,69,Heat,101,A,2004-03-20,0,78.2,81.0,1428.89213021,1482.85167128
30663,Bucks,111,Suns,123,A,2004-03-20,0,102.2,105.2,1469.03898764,1399.20985493
30664,Magic,73,Trailblazers,92,A,2004-03-20,0,96.4,83.4,1352.47830898,1541.78247013
30665,Celtics,87,Spurs,103,A,2004-03-20,0,100.2,82.8,1447.15655641,1658.71960511
30666,Pistons,96,Cavaliers,76,A,2004-03-21,1,78.8,98.0,1599.30209426,1481.55623029
30667,Warriors,96,Clippers,85,A,2004-03-21,1,85.8,102.6,1449.08858864,1411.55109582
30668,Bucks,103,Lakers,104,A,2004-03-21,0,106.8,101.4,1457.05577577,1631.78401791
30669,Nuggets,77,Timberwolves,98,A,2004-03-21,0,88.8,86.8,1461.07827106,1630.53194706
30670,Mavericks,101,Nets,98,A,2004-03-21,1,106.0,85.4,1625.73868082,1583.32009714
30671,Raptors,121,Pelicans,120,A,2004-03-21,1,97.6,91.8,1379.70272431,1479.8499155
30672,Rockets,95,Kings,100,A,2004-03-21,0,88.8,92.2,1565.10828831,1675.34451697
30673,Magic,67,Thunder,84,A,2004-03-21,0,90.0,97.6,1347.44489767,1460.908251
30674,Heat,101,Wizards,81,A,2004-03-21,1,84.4,102.8,1491.3109586,1359.71007788
30675,Clippers,80,Nuggets,102,A,2004-03-22,0,98.4,81.4,1402.62732735,1455.60237534
30676,Bulls,77,Pacers,101,A,2004-03-22,0,85.8,88.2,1347.76601195,1622.20886596
30677,Hawks,84,Knicks,96,A,2004-03-22,0,96.8,88.6,1366.45568415,1462.58336109
30678,Mavericks,98,Sixers,107,A,2004-03-22,0,103.0,79.0,1634.52380619,1420.43284288
30679,Rockets,93,Trailblazers,85,A,2004-03-22,1,90.2,85.8,1558.17879112,1546.81588144
30680,Nets,84,Bulls,81,A,2004-03-23,1,83.2,85.0,1574.53497176,1344.3495926
30681,Suns,103,Cavaliers,86,A,2004-03-23,1,103.2,97.4,1411.1930668,1474.82117892
30682,Raptors,86,Grizzlies,95,A,2004-03-23,0,93.6,87.4,1392.5079279,1603.12201557
30683,Spurs,81,Timberwolves,86,A,2004-03-23,0,84.2,85.8,1663.28588882,1636.00784278
30684,Pistons,81,Pelicans,82,A,2004-03-23,0,82.0,91.2,1606.03714563,1467.04471192
30685,Bucks,112,Kings,101,A,2004-03-23,1,105.8,97.2,1451.69978889,1682.27401416
30686,Wizards,77,Jazz,85,A,2004-03-23,0,96.0,83.4,1353.32653359,1523.15967962
30687,Timberwolves,92,Nuggets,101,A,2004-03-24,0,85.8,84.8,1646.7913588,1464.08933803
30688,Bucks,89,Warriors,98,A,2004-03-24,0,103.0,86.8,1467.50763562,1458.01235711
30689,Raptors,89,Rockets,90,A,2004-03-24,0,94.6,92.0,1387.92236666,1567.85185685
30690,Mavericks,99,Pacers,103,A,2004-03-24,0,102.6,87.2,1619.03901585,1625.62528531
30691,Kings,91,Lakers,115,A,2004-03-24,0,100.0,102.0,1666.46616744,1637.14000479
30692,Grizzlies,111,Knicks,97,A,2004-03-24,1,93.6,90.2,1607.70757681,1469.88508677
30693,Heat,105,Magic,90,A,2004-03-24,1,90.6,88.0,1497.69450289,1340.59928584
30694,Suns,94,Sixers,99,A,2004-03-24,0,102.2,84.0,1423.00422806,1435.91763322
30695,Clippers,85,Trailblazers,91,A,2004-03-24,0,93.4,84.4,1394.14036467,1537.14281571
30696,Jazz,77,Thunder,84,A,2004-03-24,0,83.8,90.0,1528.62689307,1467.75386283
30697,Pelicans,76,Hawks,84,A,2004-03-25,0,89.8,88.4,1480.84464973,1359.15395847
30698,Wizards,103,Clippers,94,A,2004-03-25,1,94.6,92.8,1347.85932014,1388.03861875
30699,Pistons,75,Spurs,84,A,2004-03-25,0,83.2,81.8,1592.23720781,1652.5023728
30700,Nets,93,Celtics,102,A,2004-03-26,0,86.4,99.0,1578.73454661,1442.5902727
30701,Bucks,115,Bulls,105,A,2004-03-26,1,106.0,90.6,1457.23440755,1340.15001776
30702,Wizards,78,Warriors,99,A,2004-03-26,0,88.6,86.4,1359.01064534,1468.28558517
30703,Timberwolves,73,Lakers,90,A,2004-03-26,0,83.2,94.6,1631.96926788,1647.98208073
30704,Rockets,86,Grizzlies,109,A,2004-03-26,0,89.4,95.0,1573.09124554,1613.93648716
30705,Mavericks,118,Heat,119,A,2004-03-26,0,104.0,95.2,1609.22856122,1503.4578035
30706,Suns,99,Pelicans,94,A,2004-03-26,1,100.0,93.6,1413.37573468,1467.4786422
30707,Raptors,101,Knicks,108,A,2004-03-26,0,98.6,88.4,1382.68297796,1463.65617642
30708,Pacers,107,Magic,92,A,2004-03-26,1,94.4,87.4,1635.43573994,1334.83598523
30709,Cavaliers,71,Sixers,86,A,2004-03-26,0,90.8,82.4,1463.01001766,1445.5461266
30710,Nuggets,86,Thunder,102,A,2004-03-26,0,82.0,83.6,1478.91142894,1479.48821897
30711,Bulls,88,Hawks,97,A,2004-03-27,0,89.0,83.8,1333.39794659,1372.51996601
30712,Nets,104,Cavaliers,107,A,2004-03-27,0,89.4,94.2,1565.00496597,1452.50778937
30713,Knicks,85,Pistons,100,A,2004-03-27,0,92.4,82.4,1471.36688017,1583.95458931
30714,Timberwolves,98,Clippers,82,A,2004-03-27,1,84.2,92.4,1622.42982763,1376.88729355
30715,Thunder,108,Trailblazers,115,A,2004-03-27,0,85.8,86.0,1489.47161763,1543.24456163
30716,Suns,76,Spurs,105,A,2004-03-27,0,96.6,81.0,1424.92047557,1660.7849913
30717,Nuggets,83,Jazz,85,A,2004-03-27,0,83.6,84.2,1468.92803028,1516.89253694
30718,Sixers,65,Celtics,89,A,2004-03-28,0,79.4,89.8,1456.04835489,1456.31985334
30719,Clippers,77,Warriors,105,A,2004-03-28,0,88.6,84.8,1372.97350443,1475.24016318
30720,Heat,80,Pacers,87,A,2004-03-28,0,94.6,91.6,1516.41144243,1638.44649068
30721,Jazz,84,Lakers,91,A,2004-03-28,0,81.6,90.2,1525.52071144,1657.52152098
30722,Rockets,111,Bucks,107,A,2004-03-28,1,94.8,106.0,1564.26147985,1463.98647873
30723,Mavericks,118,Magic,88,A,2004-03-28,1,106.8,94.0,1596.27492228,1331.82523449
30724,Wizards,92,Kings,100,A,2004-03-28,0,90.2,96.8,1352.05606733,1655.6240915
30725,Grizzlies,94,Raptors,88,A,2004-03-28,1,94.4,98.2,1622.76625285,1374.97227422
30726,Grizzlies,136,Hawks,133,A,2004-03-29,1,102.6,94.2,1626.63940489,1381.39867881
30727,Timberwolves,94,Rockets,88,A,2004-03-29,1,87.6,94.6,1626.34361676,1571.45288743
30728,Bulls,96,Heat,105,A,2004-03-29,0,92.0,100.0,1324.51923379,1509.78623547
30729,Celtics,84,Nets,80,A,2004-03-29,1,86.6,93.2,1466.31203899,1551.87564151
30730,Trailblazers,91,Knicks,92,A,2004-03-29,0,90.0,94.4,1551.70909259,1464.498555
30731,Wizards,95,Suns,101,A,2004-03-29,0,89.0,93.4,1349.08875581,1420.82833566
30732,Cavaliers,93,Spurs,101,A,2004-03-29,0,93.4,82.4,1465.63711383,1664.8771312
30733,Cavaliers,109,Mavericks,126,A,2004-03-30,0,96.0,108.4,1460.8160634,1599.8573993
30734,Thunder,119,Nuggets,124,A,2004-03-30,0,91.4,92.0,1481.00708667,1460.29985577
30735,Pelicans,88,Lakers,107,A,2004-03-30,0,93.0,87.8,1455.93390131,1663.89506404
30736,Pacers,86,Bucks,95,A,2004-03-30,0,89.8,102.6,1645.07169764,1456.79507115
30737,Warriors,71,Sixers,95,A,2004-03-30,0,82.2,79.8,1482.37885356,1446.05616924
30738,Heat,100,Hawks,97,A,2004-03-31,1,99.8,96.8,1514.90768694,1377.47941779
30739,Trailblazers,105,Celtics,98,A,2004-03-31,1,96.4,86.8,1539.25039439,1478.72614853
30740,Clippers,99,Pistons,108,A,2004-03-31,0,92.4,87.2,1365.83481404,1590.82291448
30741,Bucks,78,Pacers,111,A,2004-03-31,0,95.8,90.0,1471.73934753,1630.12742126
30742,Thunder,83,Timberwolves,90,A,2004-03-31,0,94.6,88.0,1470.41178936,1634.77674941
30743,Bulls,109,Magic,91,A,2004-03-31,1,98.4,101.2,1319.39778232,1328.24275747
30744,Kings,89,Spurs,107,A,2004-03-31,0,95.8,82.8,1658.59140302,1669.69818164
30745,Warriors,85,Raptors,78,A,2004-03-31,1,80.0,91.0,1471.3371949,1371.09912218
30746,Pelicans,76,Jazz,89,A,2004-03-31,0,84.0,79.4,1451.29414477,1519.14716838
30747,Nets,103,Wizards,99,A,2004-03-31,1,93.6,94.2,1539.46153196,1341.12473398
30748,Kings,117,Mavericks,127,A,2004-04-01,0,100.2,112.2,1648.91097296,1606.05625727
30749,Rockets,85,Lakers,93,A,2004-04-01,0,93.0,84.2,1563.01975478,1668.53482058
30750,Trailblazers,88,Sixers,82,A,2004-04-01,1,95.4,77.8,1547.52577681,1457.0978279
30751,Warriors,106,Celtics,111,A,2004-04-02,0,83.4,90.6,1478.52958155,1470.45076612
30752,Clippers,110,Bulls,114,A,2004-04-02,0,97.4,103.6,1361.53511758,1329.65230619
30753,Rockets,100,Nuggets,110,A,2004-04-02,0,95.2,96.0,1555.96667488,1470.89515308
30754,Heat,84,Pistons,92,A,2004-04-02,0,95.6,84.8,1521.14633443,1595.12261094
30755,Raptors,64,Pacers,84,A,2004-04-02,0,86.6,83.0,1363.90673553,1635.86023797
30756,Suns,99,Grizzlies,109,A,2004-04-02,0,92.6,105.2,1428.79235749,1630.5586659
30757,Cavaliers,89,Bucks,107,A,2004-04-02,0,93.2,95.8,1454.61720544,1466.00653082
30758,Wizards,73,Timberwolves,91,A,2004-04-02,0,88.2,84.2,1336.28463392,1640.36990096
30759,Knicks,83,Nets,108,A,2004-04-02,0,94.2,93.4,1476.9572532,1544.30163202
30760,Hawks,95,Magic,87,A,2004-04-02,1,99.0,106.8,1371.2407703,1317.98823361
30761,Lakers,97,Thunder,86,A,2004-04-02,1,85.4,98.6,1675.58790047,1464.8186378
30762,Spurs,94,Jazz,81,A,2004-04-02,1,85.4,82.8,1679.3786117,1527.21865757
30763,Heat,97,Bulls,83,A,2004-04-03,1,91.4,100.0,1513.2439397,1340.56740003
30764,Warriors,103,Cavaliers,100,A,2004-04-03,1,88.4,99.6,1468.29709645,1444.9448992
30765,Suns,103,Mavericks,124,A,2004-04-03,0,94.4,113.0,1424.02431641,1617.28349762
30766,Knicks,86,Sixers,75,A,2004-04-03,1,89.2,76.2,1468.87166455,1449.64333239
30767,Pelicans,94,Trailblazers,81,A,2004-04-03,1,86.6,97.2,1443.22265558,1554.98027232
30768,Pacers,61,Pistons,79,A,2004-04-04,0,73.8,80.8,1639.31744297,1603.02500566
30769,Kings,99,Rockets,94,A,2004-04-04,1,97.6,97.8,1637.6837326,1543.56590769
30770,Jazz,97,Clippers,92,A,2004-04-04,1,86.8,96.2,1521.33810807,1350.62002373
30771,Spurs,95,Lakers,89,A,2004-04-04,1,89.4,89.8,1685.2591612,1680.17030553
30772,Grizzlies,82,Timberwolves,90,A,2004-04-04,0,99.4,86.0,1635.32670698,1643.32969605
30773,Hawks,89,Nets,106,A,2004-04-04,0,101.6,92.6,1379.71993,1552.38722067
30774,Pelicans,88,Thunder,96,A,2004-04-04,0,89.0,99.0,1456.33276552,1460.23623275
30775,Bucks,90,Raptors,83,A,2004-04-04,1,90.8,86.8,1475.67883706,1360.44953053
30776,Celtics,102,Wizards,112,A,2004-04-04,0,92.4,93.0,1480.68325122,1333.32483883
30777,Grizzlies,81,Jazz,92,A,2004-04-05,0,98.4,86.4,1625.55701079,1526.78510755
30778,Sixers,103,Hawks,100,A,2004-04-06,1,82.6,104.6,1440.19620392,1374.31728943
30779,Raptors,87,Cavaliers,86,A,2004-04-06,1,84.0,96.2,1353.64961577,1435.61601915
30780,Thunder,108,Mavericks,118,A,2004-04-06,0,99.0,111.0,1470.12388666,1622.23163967
30781,Magic,86,Pistons,102,A,2004-04-06,0,103.0,83.0,1309.50907391,1614.06580318
30782,Rockets,90,Warriors,97,A,2004-04-06,0,93.6,91.0,1536.21046232,1477.6259765
30783,Knicks,86,Pacers,107,A,2004-04-06,0,86.2,75.0,1478.31879301,1628.27664545
30784,Trailblazers,91,Lakers,80,A,2004-04-06,1,93.8,91.2,1541.87016238,1670.31676409
30785,Bucks,103,Nets,98,A,2004-04-06,1,89.2,92.4,1482.47875183,1557.78986124
30786,Pelicans,91,Kings,105,A,2004-04-06,0,87.4,97.6,1446.44511161,1645.03917798
30787,Rockets,102,Clippers,79,A,2004-04-07,1,95.2,97.0,1524.54006658,1345.17302425
30788,Cavaliers,74,Grizzlies,92,A,2004-04-07,0,92.4,94.4,1423.29965215,1612.7883166
30789,Celtics,101,Heat,104,A,2004-04-07,0,99.6,95.6,1466.67919754,1518.64637033
30790,Wizards,107,Bucks,116,A,2004-04-07,0,96.0,93.4,1347.32889251,1494.61305648
30791,Bulls,82,Knicks,96,A,2004-04-07,0,98.8,85.6,1335.16496941,1472.38548065
30792,Nuggets,111,Suns,96,A,2004-04-07,1,99.8,96.8,1483.29592028,1419.07617437
30793,Warriors,81,Trailblazers,87,A,2004-04-07,0,93.0,91.8,1489.29637224,1555.40744674
30794,Thunder,75,Spurs,96,A,2004-04-07,0,90.2,89.2,1464.24208958,1695.11270263
30795,Pacers,94,Raptors,90,A,2004-04-07,1,76.6,84.0,1634.20995781,1365.96598277
30796,Jazz,94,Mavericks,117,A,2004-04-08,0,88.4,106.2,1539.55380175,1628.11343675
30797,Magic,81,Nets,101,A,2004-04-08,0,97.8,91.8,1306.55611627,1545.65555658
30798,Timberwolves,94,Kings,86,A,2004-04-08,1,85.2,98.0,1653.09939224,1649.87384683
30799,Hawks,116,Bulls,101,A,2004-04-09,1,100.6,102.8,1366.1910346,1328.92118701
30800,Raptors,66,Pistons,74,A,2004-04-09,0,80.2,79.2,1362.44728753,1617.01876082
30801,Timberwolves,92,Warriors,74,A,2004-04-09,1,84.8,94.4,1663.00655625,1481.17656409
30802,Nuggets,103,Rockets,106,A,2004-04-09,0,103.2,98.8,1491.46829411,1529.79198459
30803,Nets,80,Pacers,90,A,2004-04-09,0,87.2,77.0,1549.68741871,1637.72865304
30804,Grizzlies,95,Lakers,103,A,2004-04-09,0,86.2,92.6,1617.81772846,1656.77947973
30805,Cavaliers,91,Heat,106,A,2004-04-09,0,88.8,94.6,1418.27024029,1527.16169026
30806,Celtics,80,Pelicans,89,A,2004-04-09,0,98.8,85.8,1458.16387761,1441.61044277
30807,Wizards,83,Sixers,80,A,2004-04-09,1,93.6,86.2,1341.33115162,1448.32245876
30808,Kings,96,Suns,101,A,2004-04-09,0,99.4,100.8,1639.96668282,1410.90380053
30809,Trailblazers,74,Spurs,84,A,2004-04-09,0,85.6,85.4,1563.52725488,1699.29920549
30810,Celtics,99,Hawks,110,A,2004-04-10,0,97.6,100.4,1447.68779164,1375.12241791
30811,Heat,80,Cavaliers,91,A,2004-04-10,0,90.6,87.0,1534.12628565,1411.3056449
30812,Trailblazers,100,Nuggets,110,A,2004-04-10,0,88.0,106.6,1557.24760612,1482.56688665
30813,Pelicans,92,Bucks,87,A,2004-04-10,1,89.0,96.2,1452.08652873,1500.61079738
30814,Pistons,101,Magic,89,A,2004-04-10,1,79.6,94.4,1620.77152168,1302.52425414
30815,Mavericks,99,Thunder,119,A,2004-04-10,0,104.2,93.4,1635.61829074,1460.05558673
30816,Rockets,69,Jazz,82,A,2004-04-10,0,92.6,87.0,1538.69339205,1532.04894775
30817,Knicks,102,Wizards,98,A,2004-04-10,1,87.8,93.4,1478.62926305,1354.31682267
30818,Mavericks,107,Warriors,108,A,2004-04-11,0,102.2,94.6,1620.95546077,1475.97936886
30819,Spurs,88,Clippers,79,A,2004-04-11,1,85.2,99.2,1705.57885425,1339.92110624
30820,Sixers,75,Nets,89,A,2004-04-11,0,87.0,85.6,1435.33678771,1542.16856767
30821,Grizzlies,83,Suns,89,A,2004-04-11,0,83.0,98.4,1608.93446054,1426.68274748
30822,Lakers,85,Kings,102,A,2004-04-11,0,92.6,93.0,1665.66274765,1624.18773587
30823,Bulls,114,Raptors,108,A,2004-04-11,1,103.8,90.2,1319.98980369,1358.69452668
30824,Nets,107,Hawks,129,A,2004-04-12,0,89.2,102.8,1549.18707946,1387.18116804
30825,Heat,84,Celtics,77,A,2004-04-12,1,90.6,93.2,1520.73147199,1435.62904152
30826,Magic,93,Bulls,84,A,2004-04-12,1,91.2,100.4,1299.7641993,1331.09922956
30827,Bucks,89,Cavaliers,93,A,2004-04-12,0,96.2,84.2,1489.22316734,1424.70045856
30828,Kings,89,Nuggets,97,A,2004-04-12,0,91.0,100.6,1635.37584438,1494.68386704
30829,Wizards,79,Pistons,101,A,2004-04-12,0,94.6,78.6,1347.7495698,1623.53157652
30830,Jazz,90,Timberwolves,104,A,2004-04-12,0,86.2,86.2,1542.24016692,1668.20375148
30831,Knicks,101,Pelicans,97,A,2004-04-12,1,91.4,90.4,1485.19651591,1463.47415877
30832,Pacers,107,Sixers,93,A,2004-04-12,1,85.6,90.8,1645.24750408,1428.31827593
30833,Spurs,78,Trailblazers,66,A,2004-04-12,1,82.0,84.8,1707.75129312,1545.13062573
30834,Rockets,111,Thunder,107,A,2004-04-12,1,95.0,96.2,1528.50217288,1474.7184167
30835,Grizzlies,103,Mavericks,110,A,2004-04-13,0,87.2,102.2,1594.12232299,1607.00914015
30836,Warriors,104,Lakers,109,A,2004-04-13,0,94.8,94.0,1489.92568949,1654.47463914
30837,Clippers,98,Suns,96,A,2004-04-13,1,99.0,98.2,1337.74866737,1441.49488502
30838,Pistons,78,Raptors,87,A,2004-04-13,0,82.0,87.8,1626.92621362,1347.58510081
30839,Hawks,132,Celtics,137,A,2004-04-14,0,111.4,99.2,1401.53314042,1428.03064704
30840,Kings,91,Warriors,97,A,2004-04-14,0,91.0,95.0,1621.53413111,1484.33680415
30841,Mavericks,92,Rockets,89,A,2004-04-14,1,99.0,95.4,1616.63839774,1536.96639998
30842,Bulls,96,Pacers,101,A,2004-04-14,0,100.2,92.6,1320.19977234,1649.70585324
30843,Thunder,118,Clippers,87,A,2004-04-14,1,102.2,100.6,1466.2541896,1350.64902781
30844,Timberwolves,107,Grizzlies,90,A,2004-04-14,1,93.0,92.4,1674.72914927,1584.49306541
30845,Nets,84,Heat,96,A,2004-04-14,0,85.4,88.0,1534.83510707,1528.32986647
30846,Raptors,89,Bucks,87,A,2004-04-14,1,88.2,96.0,1364.24781781,1477.38711381
30847,Cavaliers,100,Knicks,90,A,2004-04-14,1,86.8,94.2,1436.53651209,1494.5721096
30848,Sixers,89,Magic,95,A,2004-04-14,0,91.4,90.0,1423.85992677,1310.66365652
30849,Lakers,105,Trailblazers,104,A,2004-04-14,1,96.0,87.6,1660.06352448,1539.49692996
30850,Nuggets,67,Spurs,93,A,2004-04-14,0,94.0,76.4,1508.52558032,1713.38498889
30851,Suns,89,Jazz,84,A,2004-04-14,1,95.4,84.6,1428.59452458,1535.71476913
30852,Pelicans,94,Wizards,78,A,2004-04-14,1,91.6,93.0,1454.09856508,1344.3549327
30853,Celtics,88,Pacers,104,A,2004-04-17,0,96.6,93.0,1437.26946273,1652.31529872
30854,Rockets,71,Lakers,72,A,2004-04-17,0,89.2,92.0,1529.22017717,1666.7262365
30855,Knicks,83,Nets,107,A,2004-04-17,0,93.6,85.8,1482.91707537,1524.64789308
30856,Grizzlies,74,Spurs,98,A,2004-04-17,0,92.4,76.2,1577.03340467,1718.08867445
30857,Bucks,82,Pistons,108,A,2004-04-18,0,91.8,81.2,1464.24112717,1610.26349662
30858,Pelicans,79,Heat,81,A,2004-04-18,0,89.2,83.6,1461.04090921,1538.51708047
30859,Nuggets,92,Timberwolves,106,A,2004-04-18,0,90.2,95.0,1503.82189476,1682.18881
30860,Mavericks,105,Kings,116,A,2004-04-18,0,101.2,93.2,1624.38462055,1607.77848666
30861,Rockets,84,Lakers,98,A,2004-04-19,0,85.4,89.8,1522.98345173,1672.96296194
30862,Grizzlies,70,Spurs,87,A,2004-04-19,0,87.4,75.4,1570.88402752,1724.23805159
30863,Celtics,90,Pacers,103,A,2004-04-20,0,98.6,92.2,1432.77343972,1656.81132173
30864,Knicks,81,Nets,99,A,2004-04-20,0,93.4,86.0,1474.112442,1533.45252644
30865,Mavericks,79,Kings,83,A,2004-04-20,0,97.2,89.8,1613.90702123,1618.25608598
30866,Bucks,92,Pistons,88,A,2004-04-21,1,88.8,86.4,1458.212842,1616.2917818
30867,Pelicans,63,Heat,93,A,2004-04-21,0,85.8,78.0,1453.23461096,1546.32337872
30868,Nuggets,81,Timberwolves,95,A,2004-04-21,0,85.8,92.4,1498.54764992,1687.46305485
30869,Spurs,95,Grizzlies,93,A,2004-04-22,1,76.8,89.8,1730.09010567,1565.03197344
30870,Nets,81,Knicks,78,A,2004-04-22,1,87.2,89.2,1541.76099735,1465.8039711
30871,Pacers,108,Celtics,85,A,2004-04-23,1,97.8,100.4,1661.12950967,1428.45525178
30872,Lakers,91,Rockets,102,A,2004-04-23,0,91.0,89.8,1678.89575404,1517.05065963
30873,Kings,79,Mavericks,104,A,2004-04-24,0,88.6,91.6,1628.13091638,1604.03219084
30874,Timberwolves,86,Nuggets,107,A,2004-04-24,0,91.2,83.0,1692.50490008,1493.50580469
30875,Pistons,95,Bucks,85,A,2004-04-24,1,85.2,89.4,1602.03187871,1472.47274509
30876,Heat,71,Pelicans,77,A,2004-04-24,0,76.2,81.6,1553.70639283,1445.85159685
30877,Pacers,90,Celtics,75,A,2004-04-25,1,94.4,101.6,1665.2817481,1424.30301335
30878,Lakers,92,Rockets,88,A,2004-04-25,1,88.6,86.0,1664.54753444,1531.39887923
